step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
278,CASH_IN,294394.56,C1069626076,13171082.29,13465476.85,C1789882794,4105087.85,3810693.29,0,0
278,CASH_OUT,90581.66,C1860110630,0.0,0.0,C616721459,2439186.66,2529768.32,0,0
278,CASH_IN,192517.94,C467073750,11599.0,204116.94,C371379583,154902.45,0.0,0,0
278,CASH_IN,301953.62,C649997001,10366.0,312319.62,C1209378395,2545071.74,2243118.12,0,0
278,CASH_IN,46540.55,C696276875,106712.0,153252.55,C114245978,626397.72,579857.17,0,0
278,CASH_OUT,352597.87,C1980922986,0.0,0.0,C1399829166,4980299.35,5332897.23,0,0
278,CASH_IN,149201.1,C1044857639,238857.0,388058.1,C1451093652,5065387.35,4916186.25,0,0
278,CASH_IN,223734.13,C1692556868,2067169.1,2290903.23,C204026282,458388.02,234653.88,0,0
278,CASH_IN,159234.68,C340370001,125165.0,284399.68,C1721762273,375410.46,216175.78,0,0
278,CASH_IN,39570.18,C314398797,6616916.67,6656486.85,C225469649,1271742.43,1232172.25,0,0
278,CASH_OUT,182495.51,C1486206280,0.0,0.0,C1750548903,5199269.41,5381764.92,0,0
278,CASH_IN,86660.48,C1556484819,9226426.52,9313087.01,C1824270535,1013850.59,927190.11,0,0
278,CASH_OUT,92971.72,C483020330,43996.0,0.0,C1376830476,2113820.47,2206792.18,0,0
278,CASH_OUT,311244.97,C40567095,66560.78,0.0,C1751688750,2001151.02,2312395.99,0,0
278,TRANSFER,455276.07,C1621507745,105347.47,0.0,C1750630273,2906748.43,3362024.5,0,0
278,CASH_IN,184515.14,C1828465068,9067441.0,9251956.14,C1672803928,862252.59,677737.44,0,0
278,CASH_OUT,129051.78,C590161432,8593.0,0.0,C385675312,180697.15,309748.93,0,0
278,CASH_OUT,55353.1,C1452981439,0.0,0.0,C1195589213,4125398.9,4180752.0,0,0
278,CASH_OUT,176460.39,C465216652,303361.0,126900.61,C36485609,0.0,176460.39,0,0
279,CASH_IN,85259.96,C1625723517,3564429.98,3649689.94,C410033330,11418957.92,11333697.97,0,0
279,CASH_IN,21008.51,C1575162369,8046.0,29054.51,C1072775403,196527.26,175518.75,0,0
279,CASH_IN,46953.62,C304319504,90681.0,137634.62,C672244107,797074.85,750121.24,0,0
279,CASH_OUT,198074.77,C1263154045,49633.0,0.0,C719125515,0.0,198074.77,0,0
279,CASH_OUT,79315.17,C1992565273,0.0,0.0,C920916112,545867.42,625182.59,0,0
279,TRANSFER,130097.51,C2142917253,0.0,0.0,C1002952732,607282.47,737379.97,0,0
279,CASH_OUT,21762.98,C1457504705,47854.0,26091.02,C1212506708,230390.05,252153.03,0,0
279,CASH_IN,95082.27,C651774157,13154032.37,13249114.64,C357229033,224871.0,0.0,0,0
279,CASH_IN,218893.77,C1161298256,1929306.9,2148200.67,C885540169,2555368.16,2336474.39,0,0
279,CASH_IN,107203.03,C1132748907,307805.0,415008.03,C372032326,0.0,0.0,0,0
279,CASH_OUT,132706.88,C752240194,0.0,0.0,C707965723,2980484.47,3113191.34,0,0
279,CASH_IN,144239.64,C460074318,8863059.25,9007298.9,C1267828367,1802005.46,1657765.82,0,0
279,CASH_OUT,61175.96,C1697674569,189268.87,128092.91,C1911678087,1566448.25,1627624.21,0,0
279,CASH_OUT,436885.99,C674187794,0.0,0.0,C514505298,3999545.24,4436431.23,0,0
279,CASH_IN,284418.89,C765452214,658230.24,942649.13,C467148053,2003052.26,1718633.37,0,0
279,CASH_OUT,253435.67,C1522142981,0.0,0.0,C1755380031,1336347.76,1589783.43,0,0
279,CASH_OUT,77726.01,C1527637462,149.0,0.0,C222052738,1433655.72,1511381.73,0,0
279,CASH_OUT,56209.81,C1014284890,310311.4,254101.59,C139184111,388613.29,444823.1,0,0
279,CASH_IN,185435.75,C1782948261,509.0,185944.75,C855824878,0.0,0.0,0,0
279,CASH_IN,34832.1,C639431196,7852576.48,7887408.58,C766040403,2714549.74,2679717.64,0,0
279,CASH_OUT,268094.57,C754327475,0.0,0.0,C720599914,3471839.24,3739933.81,0,0
279,CASH_OUT,20557.33,C1261070888,0.0,0.0,C1340648788,24855.2,45412.53,0,0
279,CASH_IN,251715.31,C1104362788,407692.09,659407.39,C1445811732,6549614.92,6297899.61,0,0
279,CASH_IN,55873.17,C1092387728,3445079.76,3500952.93,C1943218565,760523.28,704650.11,0,0
279,TRANSFER,467328.78,C1034604038,32342.0,0.0,C1111727092,0.0,467328.78,0,0
279,CASH_IN,218092.41,C237092688,88995.0,307087.41,C1873104472,10582104.0,10364011.59,0,0
279,CASH_IN,182056.98,C1014003147,111864.0,293920.98,C1127207923,145652.08,0.0,0,0
279,CASH_IN,405426.43,C1366809506,4171823.51,4577249.93,C2025243065,688848.82,283422.39,0,0
279,CASH_IN,227201.23,C1974317503,12411.0,239612.23,C315643365,318011.78,90810.55,0,0
279,CASH_OUT,8485.89,C1418447256,0.0,0.0,C873221189,5611020.07,5619505.97,0,0
279,CASH_IN,133489.24,C422931282,1179.0,134668.24,C1058945845,109584.16,0.0,0,0
279,CASH_OUT,335779.17,C511925060,0.0,0.0,C81133890,3936536.89,4272316.06,0,0
279,TRANSFER,64751.15,C74799629,349661.25,284910.1,C1548348754,3317928.5,3382679.65,0,0
279,TRANSFER,360050.22,C1905303329,23129.66,0.0,C1177827371,1470996.06,1831046.27,0,0
279,CASH_OUT,165924.71,C456995568,0.0,0.0,C1615749242,971435.02,1137359.73,0,0
279,CASH_OUT,82373.62,C1547540819,26535.0,0.0,C1354035571,2018490.26,2100863.88,0,0
279,TRANSFER,147117.01,C1036688186,0.0,0.0,C1592896845,441389.45,588506.46,0,0
279,CASH_IN,115202.72,C1590039491,460059.42,575262.14,C769290642,178842.41,63639.69,0,0
279,CASH_IN,29892.25,C876130522,3590117.02,3620009.27,C1264205758,2174871.17,2144978.92,0,0
279,CASH_OUT,149180.05,C1520068637,50514.0,0.0,C230952140,3176105.78,3325285.83,0,0
279,CASH_IN,285561.49,C1536970696,2285171.94,2570733.43,C1306842666,309830.66,24269.17,0,0
279,CASH_OUT,51583.64,C1123694166,0.0,0.0,C1985219083,332671.99,384255.62,0,0
279,CASH_OUT,43041.23,C215790279,0.0,0.0,C1364728606,815149.14,858190.37,0,0
279,CASH_IN,26526.93,C1582961785,1460.0,27986.93,C2003052554,1288386.28,1261859.36,0,0
279,CASH_OUT,161832.04,C850376800,35359.0,0.0,C373573022,0.0,161832.04,0,0
279,CASH_OUT,140111.43,C1934378074,942954.0,802842.57,C1767820890,33236.37,173347.8,0,0
279,CASH_OUT,147227.46,C1982093776,74335.0,0.0,C1786144514,1929144.02,2076371.48,0,0
279,CASH_IN,627838.66,C595040414,6564618.72,7192457.38,C674486348,2072297.73,1444459.06,0,0
279,CASH_OUT,182422.24,C1368842483,12803.0,0.0,C1249564972,1508096.0,1690518.24,0,0
279,TRANSFER,284096.34,C1275845406,0.0,0.0,C1251576610,601494.61,885590.95,0,0
279,TRANSFER,409036.77,C1894177162,0.0,0.0,C1567322020,616390.55,1025427.32,0,0
279,CASH_IN,853477.57,C1788495428,2301831.38,3155308.94,C1505545472,1274802.43,421324.87,0,0
279,CASH_OUT,209806.36,C712431140,58634.0,0.0,C203085340,131454.26,341260.62,0,0
279,CASH_OUT,371714.13,C6229244,683756.96,312042.84,C1262169546,6505554.39,6877268.51,0,0
279,TRANSFER,649788.2,C126457424,0.0,0.0,C650699445,852860.82,1502649.02,0,0
279,CASH_IN,139504.32,C1122614934,336391.96,475896.28,C1228650470,1422872.71,1283368.39,0,0
279,CASH_OUT,59388.1,C1567736148,0.0,0.0,C1701261765,93431.39,152819.49,0,0
279,CASH_IN,48741.64,C2117840125,7337994.8,7386736.44,C2095500377,733891.45,685149.81,0,0
279,CASH_OUT,33817.95,C321089471,12768.0,0.0,C418157803,0.0,33817.95,0,0
279,CASH_OUT,207589.9,C825284265,292557.48,84967.58,C1297951488,9898386.52,10105976.42,0,0
279,CASH_IN,242906.28,C1305384252,3806277.09,4049183.38,C906325227,6978894.52,6735988.24,0,0
279,TRANSFER,223912.18,C1184305129,302551.9,78639.72,C1750307657,585401.78,809313.95,0,0
279,CASH_IN,165009.84,C1301476491,101624.0,266633.84,C1690780304,503635.26,338625.41,0,0
279,CASH_OUT,173861.52,C1017798777,0.0,0.0,C170071280,177791.11,351652.63,0,0
279,TRANSFER,1627209.4,C393044168,0.0,0.0,C1138178950,2011932.77,3639142.16,0,0
279,CASH_OUT,220633.37,C1147351201,160171.0,0.0,C1692377188,3004.97,223638.35,0,0
279,CASH_OUT,237570.36,C1656209285,0.0,0.0,C1899325653,530056.36,767626.73,0,0
279,CASH_IN,201732.67,C313944662,12545332.06,12747064.73,C1721762273,216175.78,14443.11,0,0
279,CASH_IN,53566.41,C1150835016,10512.0,64078.41,C720836200,1259346.01,1205779.59,0,0
279,CASH_OUT,33457.78,C1584554022,51208.02,17750.25,C814716597,3801858.96,3835316.73,0,0
279,CASH_OUT,697226.2,C853309342,697226.2,0.0,C643624257,4172268.59,4869494.79,1,0
279,CASH_OUT,313244.01,C618350167,10912.0,0.0,C567213165,5425167.49,5738411.5,0,0
279,TRANSFER,298725.24,C690934854,0.0,0.0,C801773447,5825440.27,6124165.51,0,0
279,CASH_OUT,50518.91,C807357615,0.0,0.0,C1630566944,10147964.13,10198483.04,0,0
279,CASH_IN,56859.45,C906672452,4880039.03,4936898.48,C57546675,205473.78,148614.32,0,0
279,CASH_OUT,411394.01,C2147348112,0.0,0.0,C597435768,5415778.04,5827172.05,0,0
279,CASH_OUT,91318.92,C1704602054,0.0,0.0,C497126314,760053.65,851372.57,0,0
279,TRANSFER,601222.02,C1700633166,601222.02,0.0,C1334915379,0.0,0.0,1,0
279,CASH_OUT,601222.02,C158423386,601222.02,0.0,C1536033650,0.0,601222.02,1,0
279,TRANSFER,144044.35,C500782163,144044.35,0.0,C1678225992,0.0,0.0,1,0
279,CASH_OUT,144044.35,C362205540,144044.35,0.0,C1641586450,0.0,144044.35,1,0
279,TRANSFER,231161.48,C2098770464,231161.48,0.0,C563164631,0.0,0.0,1,0
279,CASH_OUT,231161.48,C1416902922,231161.48,0.0,C103115426,0.0,231161.48,1,0
279,TRANSFER,98897.07,C1819955276,98897.07,0.0,C1376329806,0.0,0.0,1,0
279,TRANSFER,273356.53,C39778092,0.0,0.0,C1677375515,10233387.51,10506744.04,0,0
279,CASH_OUT,98897.07,C1955555137,98897.07,0.0,C1535626226,497573.39,596470.46,1,0
279,CASH_OUT,345533.89,C370789557,345533.89,0.0,C148096714,501951.83,847485.72,1,0
279,TRANSFER,145982.36,C1538706817,145982.36,0.0,C1455294114,0.0,0.0,1,0
279,CASH_OUT,145982.36,C1179343687,145982.36,0.0,C517557051,800.0,0.0,1,0
279,TRANSFER,10000000.0,C2062481561,30536624.41,20536624.41,C935919630,0.0,0.0,1,0
279,CASH_OUT,30765.37,C789676225,21617.0,0.0,C448797974,1345623.96,1376389.33,0,0
279,CASH_OUT,10000000.0,C1214015158,10000000.0,0.0,C2110157840,0.0,10000000.0,1,0
279,TRANSFER,10000000.0,C339144629,20536624.41,10536624.41,C447852930,0.0,0.0,1,0
279,CASH_OUT,10000000.0,C951363139,10000000.0,0.0,C241707602,0.0,10000000.0,1,0
279,TRANSFER,10000000.0,C898870268,10536624.41,536624.41,C1236804041,0.0,0.0,1,0
279,CASH_OUT,10000000.0,C517014062,10000000.0,0.0,C473496930,540392.1,10540392.1,1,0
279,TRANSFER,536624.41,C1035541766,536624.41,536624.41,C1100697970,0.0,0.0,1,1
279,CASH_OUT,0.0,C539112012,0.0,0.0,C1106468520,538547.63,538547.63,1,0
279,TRANSFER,697226.2,C647787340,697226.2,0.0,C1915139029,0.0,0.0,1,0
279,TRANSFER,345533.89,C548836195,345533.89,0.0,C219662261,0.0,0.0,1,0
279,TRANSFER,497979.9889580532,C5894332832,597575.9867496638,99595.99779161064,C6710609771,100.0,498079.9889580532,1,0
279,CASH_OUT,186093.48,C704749796,0.0,0.0,C845870432,2989048.22,3175141.7,0,0
279,TRANSFER,163618.62,C1415941538,0.0,0.0,C284348292,411186.32,574804.94,0,0
279,TRANSFER,586554.36,C1054430065,198074.0,0.0,C1483387344,114055.24,700609.6,0,0
279,CASH_OUT,43539.47,C677418158,264204.29,220664.81,C1188145688,6866911.76,6910451.23,0,0
279,CASH_OUT,176834.44,C1114925055,836916.0,660081.56,C169029118,276935.87,453770.3,0,0
279,CASH_IN,132968.1,C1256169338,7297665.11,7430633.21,C1951439287,1089991.28,957023.18,0,0
279,CASH_IN,169320.38,C301362253,482082.52,651402.9,C771844472,606706.71,641238.66,0,0
279,CASH_OUT,163670.88,C78703881,21126.0,0.0,C517676411,414797.6,578468.48,0,0
279,CASH_OUT,367917.18,C704019880,0.0,0.0,C1396064859,1805548.97,2173466.15,0,0
279,CASH_OUT,119444.08,C946973981,0.0,0.0,C998024073,219313.11,338757.19,0,0
279,CASH_IN,173826.44,C448869824,3142495.31,3316321.75,C939460136,1050615.32,876788.88,0,0
279,CASH_OUT,183880.09,C1995242391,29786.0,0.0,C2090793760,1467451.97,1651332.07,0,0
279,CASH_OUT,5759.64,C1702004825,41862.0,36102.36,C1591480301,2246324.94,2252084.58,0,0
279,CASH_OUT,222261.06,C704221015,1565.0,0.0,C2038026076,533237.75,755498.8,0,0
279,TRANSFER,33043.18,C1094120546,50129.0,17085.82,C1470265305,309682.0,342725.18,0,0
279,CASH_OUT,128923.39,C357860910,0.0,0.0,C1778006925,945277.59,1074200.98,0,0
279,CASH_IN,249857.11,C1234092235,541.0,250398.11,C2121303056,0.0,0.0,0,0
279,CASH_OUT,396182.82,C2043458384,72173.0,0.0,C1701906322,5842664.47,6238847.29,0,0
279,CASH_IN,355345.25,C1419501724,7050201.57,7405546.82,C2017325306,995087.44,639742.19,0,0
279,TRANSFER,658212.93,C442666198,24389.0,0.0,C1527429194,10000000.0,10658212.93,0,0
279,CASH_IN,218721.52,C1585216318,166027.12,384748.64,C278197109,457302.56,238581.04,0,0
279,CASH_OUT,151262.07,C1184832823,0.0,0.0,C1015137341,1303997.06,1455259.13,0,0
279,CASH_OUT,189507.82,C1821031967,0.0,0.0,C623650025,1899791.4,2089299.22,0,0
279,CASH_OUT,81276.52,C1626148103,83696.0,2419.48,C1182308451,0.0,81276.52,0,0
279,CASH_IN,68952.81,C1337606720,6064547.55,6133500.37,C1664913171,478746.91,409794.1,0,0
279,CASH_OUT,65392.58,C255525969,0.0,0.0,C1902968473,66713.0,132105.57,0,0
279,CASH_IN,42672.49,C2071299056,3014.0,45686.49,C1039809648,877441.68,834769.19,0,0
279,CASH_OUT,31315.07,C1633966145,323132.0,291816.93,C1842119027,4205448.0,4236763.07,0,0
279,CASH_IN,43152.95,C113819135,19695237.43,19738390.38,C27494611,742560.06,699407.11,0,0
279,CASH_OUT,190870.0633117619,C5794614730,229044.0759741143,38174.01266235238,C2601824059,100.0,190970.0633117619,1,0
279,CASH_IN,160069.22,C787049543,1917754.18,2077823.4,C284348292,571255.54,574804.94,0,0
279,DEBIT,1856.68,C575669480,14066.87,12210.19,C1039809648,834769.19,836625.87,0,0
279,CASH_IN,60798.14,C1041504407,4675722.87,4736521.02,C1054420449,356871.42,296073.28,0,0
279,CASH_IN,68717.69,C1369812562,636502.55,705220.24,C1949981498,176286.48,107568.79,0,0
279,CASH_IN,165799.91,C773371853,167035.0,332834.91,C1832609455,353127.35,187327.44,0,0
279,CASH_OUT,40070.07,C2031194240,501603.0,461532.93,C658898647,94167.13,134237.2,0,0
279,CASH_IN,375576.81,C943021566,55963.0,431539.81,C997146902,188992.34,0.0,0,0
279,CASH_IN,111311.6,C1629280699,1641625.28,1752936.88,C1192284712,4887262.36,4775950.76,0,0
279,TRANSFER,207585.33,C1708235955,0.0,0.0,C18004144,1331898.55,1539483.88,0,0
279,CASH_IN,349766.1,C1436496718,8424885.37,8774651.48,C918968605,1398828.35,1049062.25,0,0
279,CASH_OUT,48828.62,C1199978832,156888.0,108059.38,C386229497,10680274.47,10729103.08,0,0
279,CASH_IN,497342.98,C1609638632,7243.0,504585.98,C248138217,0.0,0.0,0,0
279,CASH_IN,31863.96,C1801063982,11635.0,43498.96,C1550187391,317057.82,285193.86,0,0
279,CASH_IN,369249.63,C2057308116,15688.0,384937.63,C570708188,193144.91,0.0,0,0
279,CASH_OUT,63678.3,C27425710,0.0,0.0,C1223937106,8274020.94,8337699.24,0,0
279,CASH_OUT,285656.11,C1137380489,0.0,0.0,C1809017437,2892392.33,3178048.43,0,0
279,CASH_OUT,379062.72,C1877958340,0.0,0.0,C1208558259,1053719.77,1432782.49,0,0
279,CASH_IN,326333.74,C1675771629,1232897.41,1559231.14,C750661006,1835347.79,1509014.06,0,0
279,TRANSFER,811092.44,C395125779,0.0,0.0,C401911630,5669783.79,6480876.23,0,0
279,CASH_IN,11870.3,C1321809260,620942.4,632812.7,C1824897036,333839.03,321968.74,0,0
279,CASH_IN,1265.33,C1680870895,16355446.39,16356711.73,C319370908,2637.75,1372.42,0,0
279,CASH_IN,213941.44,C1022026808,2978910.18,3192851.62,C779798347,3493921.91,3279980.47,0,0
280,CASH_OUT,169704.73,C984375866,393.0,0.0,C239252386,7304.56,177009.28,0,0
280,CASH_OUT,16399.55,C556639378,416.0,0.0,C492573664,0.0,16399.55,0,0
280,CASH_OUT,192386.79,C448541328,0.0,0.0,C600157960,581694.22,774081.01,0,0
280,CASH_OUT,34685.33,C635249450,0.0,0.0,C1595218853,279462.35,314147.68,0,0
280,CASH_IN,87238.1,C438965611,7804925.78,7892163.88,C390493642,8842425.21,8755187.11,0,0
280,CASH_IN,93470.48,C1449458816,298912.6,392383.09,C1060563153,13876761.93,13783291.44,0,0
280,CASH_IN,13436.79,C2052353300,0.0,13436.79,C2126645098,241725.24,228288.45,0,0
280,CASH_OUT,253287.47,C1515511295,26178.0,0.0,C2079015862,0.0,253287.47,0,0
280,CASH_OUT,326659.18,C1065266900,0.0,0.0,C605132681,19456739.91,19783399.09,0,0
280,CASH_OUT,143135.05,C1647164787,97242.53,0.0,C197117096,145479.51,288614.56,0,0
280,CASH_IN,101537.67,C1631836695,21399.11,122936.77,C22390987,1971562.05,1870024.38,0,0
280,CASH_OUT,199077.03,C478039214,0.0,0.0,C1217320472,271774.93,470851.96,0,0
280,CASH_OUT,60869.66,C283853671,0.0,0.0,C1015650621,531712.01,592581.67,0,0
280,CASH_IN,175642.87,C935774490,8372140.79,8547783.65,C713376763,2007476.35,1831833.48,0,0
280,CASH_OUT,13758.27,C1985172952,243609.0,229850.73,C886096623,309204.07,322962.33,0,0
280,CASH_OUT,163506.14,C965808948,12298.0,0.0,C1112515195,0.0,163506.14,0,0
280,CASH_IN,155814.3,C106472606,5717123.11,5872937.41,C280090898,563120.25,407305.95,0,0
280,CASH_IN,109693.66,C1533234684,2291000.33,2400693.99,C909346905,6120754.67,6011061.0,0,0
280,CASH_OUT,168363.49,C253196995,644.0,0.0,C972572502,37420.4,205783.89,0,0
280,CASH_IN,161417.95,C1465124566,6689023.36,6850441.31,C270577353,1081881.94,920463.99,0,0
280,CASH_OUT,181526.84,C1364966994,0.0,0.0,C1806348809,198351.57,379878.41,0,0
280,CASH_OUT,187205.16,C64545042,11787.0,0.0,C1119742908,1343109.13,1530314.29,0,0
280,CASH_OUT,153281.84,C8494795,21402.0,0.0,C2059078386,6949467.14,7102748.97,0,0
280,CASH_IN,168843.65,C168073019,20112.0,188955.65,C229005424,884224.6,715380.95,0,0
280,CASH_OUT,102254.78,C1238024013,30830.0,0.0,C1897016446,0.0,102254.78,0,0
280,CASH_IN,314485.67,C1594377615,15457220.07,15771705.73,C1534111155,2411510.9,2097025.23,0,0
280,CASH_IN,33840.58,C632493130,347489.38,381329.96,C1160105017,2044166.1,2010325.51,0,0
280,CASH_OUT,186943.35,C143860851,17792.0,0.0,C848131266,164856.48,351799.83,0,0
280,CASH_OUT,335517.0,C333564846,8071.0,0.0,C1892138777,137555.72,473072.72,0,0
280,CASH_OUT,204580.54,C801895514,4.0,0.0,C1742374536,5168761.58,5373342.12,0,0
280,CASH_OUT,29945.94,C462700024,0.0,0.0,C493424930,1842287.06,1872233.0,0,0
280,CASH_IN,606958.35,C1535004284,4585580.85,5192539.2,C311151183,875739.08,268780.73,0,0
280,CASH_IN,104426.51,C1246694830,8547783.65,8652210.16,C1475995578,10532776.98,10428350.47,0,0
280,CASH_IN,295423.51,C1334742715,6404111.86,6699535.37,C1040572676,983901.33,688477.82,0,0
280,CASH_IN,170761.18,C1128455048,1192687.24,1363448.42,C1379703840,12113211.74,11942450.55,0,0
280,CASH_OUT,56188.62,C2130006922,329577.0,273388.38,C1996747267,148544.06,204732.67,0,0
280,CASH_IN,133771.26,C213316313,2852925.59,2986696.85,C1414606558,536177.03,402405.78,0,0
280,CASH_IN,1545.5,C646833689,11502417.01,11503962.51,C388319905,3656169.48,3654623.98,0,0
280,DEBIT,1852.72,C1955649396,37.0,0.0,C943844631,179041.08,180893.81,0,0
280,CASH_OUT,271582.99,C151634591,11210.0,0.0,C1350764838,5537569.98,5809152.97,0,0
280,TRANSFER,1904863.27,C1054739149,0.0,0.0,C1571144443,11072894.15,12977757.42,0,0
280,CASH_IN,97339.53,C1034161548,11329339.88,11426679.41,C1398681592,594616.77,497277.24,0,0
280,CASH_OUT,30173.69,C1680320750,0.0,0.0,C870958103,107743.11,137916.8,0,0
280,CASH_OUT,116696.62,C2078446778,318469.31,201772.69,C1877373343,1172541.18,1289237.8,0,0
280,TRANSFER,1220747.28,C1342153395,0.0,0.0,C254839817,6277080.9,7497828.18,0,0
280,TRANSFER,48118.73,C1481148415,0.0,0.0,C1535626226,596470.46,644589.19,0,0
280,CASH_OUT,20669.32,C1932525546,134000.0,113330.68,C2120774041,0.0,20669.32,0,0
280,CASH_IN,243310.53,C1024295482,6039.0,249349.53,C1143989341,170326.19,0.0,0,0
280,CASH_OUT,23488.52,C445489506,0.0,0.0,C144852879,3254257.15,3277745.67,0,0
280,CASH_OUT,232605.84,C466783775,5063.0,0.0,C1832323051,1402385.57,1634991.41,0,0
280,CASH_OUT,98894.07,C1123727047,363122.44,264228.37,C1072793235,396604.93,495499.0,0,0
280,CASH_OUT,155392.27,C1540168653,0.0,0.0,C253711141,5539560.0,5694952.27,0,0
280,TRANSFER,163138.86,C118098967,0.0,0.0,C1664913171,409794.1,572932.96,0,0
280,CASH_IN,78375.2,C1154298383,8769564.64,8847939.84,C1164504489,1996003.36,1917628.16,0,0
280,TRANSFER,721411.41,C870156441,0.0,0.0,C1751768780,3638946.91,4360358.31,0,0
280,CASH_IN,373871.2,C1188163533,1246908.91,1620780.11,C1664538299,9952616.53,9578745.33,0,0
280,CASH_OUT,142577.83,C247069207,0.0,0.0,C786510892,4609645.55,4752223.38,0,0
280,DEBIT,2347.82,C1857319059,10885.0,8537.18,C854835248,145725.61,148073.43,0,0
280,CASH_OUT,144658.35,C1419126157,183197.76,38539.42,C1191948500,542695.14,687353.48,0,0
280,CASH_OUT,174063.91,C1280896727,432493.0,258429.09,C547328121,1192529.99,1366593.9,0,0
280,CASH_OUT,200242.56,C1619501048,124003.51,0.0,C301912677,654484.12,854726.68,0,0
280,CASH_IN,320707.86,C609069555,2106393.96,2427101.82,C91538557,3300519.19,2979811.33,0,0
280,TRANSFER,132427.9372307036,C5278892017,158913.5246768443,26485.587446140722,C1222964552,100.0,132527.9372307036,1,0
280,CASH_IN,113863.72,C1520234335,4145157.08,4259020.8,C658898647,134237.2,20373.48,0,0
280,TRANSFER,1726559.91,C1153886379,0.0,0.0,C1827219533,5321808.25,7048368.16,0,0
280,CASH_OUT,50114.69,C402185072,0.0,0.0,C2023785660,332964.56,383079.25,0,0
280,TRANSFER,475854.04,C881015352,475854.04,0.0,C1335953654,0.0,0.0,1,0
280,CASH_OUT,475854.04,C660472493,475854.04,0.0,C1603157769,139286.33,615140.37,1,0
280,CASH_IN,186258.75,C484758161,9260.0,195518.75,C70209751,237899.31,224957.93,0,0
280,CASH_IN,152947.0,C1873915829,1963949.39,2116896.39,C725918022,7945107.95,7792160.95,0,0
280,CASH_OUT,268762.37,C213790449,268762.37,0.0,C911599712,864874.76,1133637.14,1,0
280,CASH_OUT,483655.73,C1031956367,0.0,0.0,C1614002378,9349654.03,9833309.75,0,0
280,CASH_IN,285432.96,C2133343841,155133.0,440565.96,C1388784349,381686.15,96253.19,0,0
280,TRANSFER,757350.99,C189962036,0.0,0.0,C1481851679,11376417.93,12176793.87,0,0
280,CASH_IN,2652.3,C1000420750,2160791.38,2163443.68,C1742374536,5171413.88,5373342.12,0,0
280,CASH_OUT,387536.34,C1272169268,0.0,0.0,C2075566592,1253739.43,1641275.77,0,0
280,CASH_IN,184290.56,C1569654291,90646.0,274936.56,C2105369432,0.0,0.0,0,0
280,CASH_IN,247829.2,C1790999898,2006261.29,2254090.48,C1228650470,1283368.39,1035539.19,0,0
280,CASH_OUT,179864.44,C985676729,53435.0,0.0,C895361185,302084.0,481948.43,0,0
280,CASH_OUT,55189.54,C1052631417,0.0,0.0,C1541299335,718112.33,1529808.39,0,0
280,CASH_IN,12919.33,C1276558578,6099190.51,6112109.84,C1707583711,1712426.4,1699507.08,0,0
280,CASH_OUT,242329.71,C199201978,0.0,0.0,C380842084,532410.44,774740.16,0,0
280,CASH_IN,84002.67,C1463749375,120.0,84122.67,C883310788,0.0,0.0,0,0
280,TRANSFER,376014.19,C362035276,0.0,0.0,C1906745138,1706452.49,2082466.68,0,0
280,CASH_IN,50957.16,C1760348711,19099326.88,19150284.04,C31581400,1901620.91,1850663.75,0,0
280,CASH_OUT,38288.83,C1102045464,6628.0,0.0,C31115617,0.0,38288.83,0,0
280,TRANSFER,1345506.65,C427239398,0.0,0.0,C230952140,3325285.83,4670792.48,0,0
280,CASH_IN,61869.46,C471068280,13240825.76,13302695.21,C1887744176,4507948.11,4446078.66,0,0
280,CASH_IN,276195.21,C1021011292,100923.0,377118.21,C1262169546,6877268.51,6601073.3,0,0
280,TRANSFER,268762.37,C2005257689,268762.37,0.0,C1802416227,0.0,0.0,1,0
280,CASH_OUT,425610.4,C447748927,162104.0,0.0,C178151720,2790992.61,3216603.01,0,0
280,CASH_OUT,74356.99,C284185293,60431.31,0.0,C717942686,730597.79,804954.77,0,0
280,CASH_OUT,15766.48,C2104322950,0.0,0.0,C2101247370,2529162.44,2544928.92,0,0
280,TRANSFER,1687877.69,C480607337,0.0,0.0,C1408847191,5365774.43,7053652.12,0,0
280,CASH_OUT,67619.38,C958538368,12501.0,0.0,C1289962694,324881.85,392501.22,0,0
280,CASH_OUT,89448.56,C482830164,10346.0,0.0,C382068653,208029.01,297477.58,0,0
280,CASH_OUT,70091.97,C1044138255,42801.0,0.0,C1687751044,0.0,70091.97,0,0
280,TRANSFER,72903.08,C1391585587,202292.0,129388.92,C299514580,4059148.2,4132051.28,0,0
280,CASH_OUT,26309.08,C1539663626,23587.55,0.0,C1906616566,33719.56,60028.64,0,0
280,CASH_OUT,32364.14,C1233500862,7025.0,0.0,C1602479999,0.0,32364.14,0,0
280,CASH_OUT,424150.3,C1860565207,0.0,0.0,C1718989078,978023.59,1402173.88,0,0
280,CASH_IN,171426.6,C1340186745,1441.0,172867.6,C69223691,0.0,0.0,0,0
280,CASH_OUT,128743.49,C733710965,0.0,0.0,C1370100102,350047.87,478791.37,0,0
280,CASH_IN,514446.34,C1806253919,8252504.6,8766950.94,C1247448175,4057729.76,3543283.42,0,0
280,CASH_OUT,143633.78,C461168649,0.0,0.0,C1584664836,10762155.66,10905789.44,0,0
280,CASH_OUT,204044.7,C2145932689,0.0,0.0,C1181708889,16637993.21,16842037.91,0,0
